X,Y,OBJECTID,FIELDNAME,FIELDAREA,ORGGRPNM,UNITNAME,UNITTYPCOD,UNITTYPDES,LOCATION,PERIODDATE,PERIODYRMN,PERIODMNTH,PERIODMNNM,PERIODYR,OILPRODMAS,OILPRODM3,OILPRDDENS,OILPRODMBD,DGASPRODMA,DGASPROKSM,DGASPROMMS,DGASPRODEN,AGASPRODMA,AGASPROMMS,AGASPROKSM,AGASPRODEN,GCONDMASS,GCONDVOL,GCONDMBD,GCONDDEN,INJWATMASS,INJWATVOL,INJWATMBD,WATPRODMAS,WATPRODVOL,WATPRODMBD,WELLREGNO
1.317792133,56.99584559,3092,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2002-03-15T00:00:00.000Z,200203,3,March,2002,46904.5634,56227,834.2,11.40863968,,,,,28988.168,40.56896065,35612,0.814,,,,,0,0,0,83729,83729,16.98888419,3/03-C18
1.317792133,56.99584559,3093,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2002-04-15T00:00:00.000Z,200204,4,April,2002,41629.9664,49928,833.8,10.46823733,,,,,25163.996,36.39093033,30914,0.814,,,,,0,0,0,62331,62331,13.068733,3/03-C18Z
1.317792133,56.99584559,3094,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2002-05-15T00:00:00.000Z,200205,5,May,2002,41970.9906,50337,833.8,10.21353968,,,,,25407.382,35.55764823,31213,0.814,,,,,0,0,0,53108,53108,10.77578452,3/03-C21
1.317792133,56.99584559,3095,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2002-06-15T00:00:00.000Z,200206,6,June,2002,40989.0295,49177,833.5,10.31077767,,,,,30111.3,39.38446517,33457,0.9,,,,,340,340,0.07128667,39695,39695,8.32271833,3/03-C23
1.317792133,56.99584559,3096,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2002-07-15T00:00:00.000Z,200207,7,July,2002,36648.1615,43969,833.5,8.92145194,,,,,26464.768,37.03746065,32512,0.814,,,,,3,3,0.00060871,37995,37995,7.70930806,3/03-C26
1.317792133,56.99584559,3097,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2002-08-15T00:00:00.000Z,200208,8,August,2002,45638.076,54591,836,11.07669,,,,,29736.234,41.61587952,36531,0.814,,,,,0,0,0,41220,41220,8.36367097,3/03-C27
1.317792133,56.99584559,3098,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2002-09-15T00:00:00.000Z,200209,9,September,2002,39508.524,47259,836,9.908637,,,,,26376.856,38.14490867,32404,0.814,,,,,0,0,0,36848,36848,7.72579733,3/03-C28
1.317792133,56.99584559,3099,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2002-10-15T00:00:00.000Z,200210,10,October,2002,46226.7991,55183,837.7,11.19680871,,,,,27830.66,38.94902742,34190,0.814,,,,,0,0,0,32083,32083,6.50974419,3/03-C29
1.317792133,56.99584559,3100,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2002-11-15T00:00:00.000Z,200211,11,November,2002,38349.0683,45779,837.7,9.59833033,,,,,24612.918,35.5939885,30237,0.814,,,,,0,0,0,28760,28760,6.03001333,3/03-C3
1.317792133,56.99584559,3101,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2002-12-15T00:00:00.000Z,200212,12,December,2002,63395.2956,75723,837.2,15.36444097,,,,,28993.866,40.576935,35619,0.814,,,,,0,0,0,49790,49790,10.10255161,3/03-C32
1.317792133,56.99584559,3102,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2003-01-15T00:00:00.000Z,200301,1,January,2003,88825.289,106633,833,21.63617968,,,,,29837.984,41.75827871,36656,0.814,,,,,500,500,0.10145161,50926,50926,10.33304968,3/03-C33
1.317792133,56.99584559,3103,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2003-02-15T00:00:00.000Z,200302,2,Feburary,2003,80240.391,96327,833,21.6391725,,,,,33212.014,51.46026125,40801,0.814,,,,,0,0,0,32124,32124,7.21642714,3/03-C36
1.317792133,56.99584559,3104,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2003-03-15T00:00:00.000Z,200303,3,March,2003,71668.122,85933,834,17.4360829,,,,,39011.764,54.59699,47926,0.814,,,,,917,917,0.18606226,29700,29700,6.02622581,3/03-C37
1.317792133,56.99584559,3105,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2003-04-15T00:00:00.000Z,200304,4,April,2003,60783.888,72708,836,15.244444,,,,,35115.96,50.78297,43140,0.814,,,,,0,0,0,27004,27004,5.66183867,3/03-C38
1.317792133,56.99584559,3106,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2003-05-15T00:00:00.000Z,200305,5,May,2003,51714.124,61859,836,12.55139065,,,,,33567.732,46.97806355,41238,0.814,,,,,0,0,0,28544,28544,5.79166968,3/03-C39
1.317792133,56.99584559,3107,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2003-06-15T00:00:00.000Z,200306,6,June,2003,49316.782,58571,842,12.28038633,,,,,31308.882,45.2773615,38463,0.814,,,,,0,0,0,31479,31479,6.600097,3/03-C41
1.317792133,56.99584559,3108,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2003-07-15T00:00:00.000Z,200307,7,July,2003,45152.76,54140,834,10.98518065,,,,,31491.218,44.07198081,38687,0.814,,,,,0,0,0,19775,19775,4.01241129,3/03-C49
1.317792133,56.99584559,3109,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2003-08-15T00:00:00.000Z,200308,8,August,2003,43969.314,52721,834,10.69726097,,,,,28971.888,40.54617677,35592,0.814,,,,,0,0,0,20028,20028,4.06374581,3/03-C5
1.317792133,56.99584559,3110,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2003-09-15T00:00:00.000Z,200309,9,September,2003,43429.716,52074,834,10.918182,,,,,28453.37,41.14786083,34955,0.814,,,,,0,0,0,13066,13066,2.73950467,3/03-C50
1.317792133,56.99584559,3111,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2003-10-15T00:00:00.000Z,200310,10,October,2003,45350.418,54377,834,11.03326871,,,,,31370.746,43.90338016,38539,0.814,,,,,0,0,0,18228,18228,3.69852,3/03-C56
1.317792133,56.99584559,3112,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2003-11-15T00:00:00.000Z,200311,11,November,2003,43083.738,51474,837,10.792382,,,,,34425.688,49.78473267,42292,0.814,,,,,0,0,0,23245,23245,4.87370167,3/03-C58
1.317792133,56.99584559,3113,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2003-12-15T00:00:00.000Z,200312,12,December,2003,41610.618,49714,837,10.08713097,,,,,35857.514,50.182615,44051,0.814,,,,,0,0,0,16370,16370,3.32152581,3/03-C60
1.317792133,56.99584559,3114,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2004-01-15T00:00:00.000Z,200401,1,January,2004,44539.77,53405,834,10.83604677,,,,,37840.418,52.95769048,46487,0.814,,,,,0,0,0,17730,17730,3.59747419,3/03-C62
1.317792133,56.99584559,3115,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2004-02-15T00:00:00.000Z,200402,2,Feburary,2004,39224.688,47032,834,10.20107862,,,,,35052.468,52.43912172,43062,0.814,,,,,0,0,0,18180,18180,3.94317931,3/03-C66
1.317792133,56.99584559,3116,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2004-03-15T00:00:00.000Z,200403,3,March,2004,42247.261,50717,833,10.2906429,,,,,38109.038,53.33362435,46817,0.814,,,,,0,0,0,19191,19191,3.89391581,3/03-C67Y
1.317792133,56.99584559,3117,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2004-04-15T00:00:00.000Z,200404,4,April,2004,39321.765,47205,833,9.897315,,,,,35492.842,51.32799817,43603,0.814,,,,,0,0,0,18508,18508,3.88051067,3/03-C67Z
1.317792133,56.99584559,3118,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2004-05-15T00:00:00.000Z,200405,5,May,2004,41814.295,50077,835,10.16078484,,,,,37632.848,52.66719613,46232,0.814,,,,,0,0,0,17777,17777,3.60701065,3/03-C6Z
1.317792133,56.99584559,3119,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2004-06-15T00:00:00.000Z,200406,6,June,2004,38014.21,45526,835,9.54528467,,,,,34782.22,50.30033167,42730,0.814,,,,,0,0,0,12402,12402,2.600286,3/03-C7
1.317792133,56.99584559,3120,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2004-07-15T00:00:00.000Z,200407,7,July,2004,35404.166,42502,833,8.6237929,,,,,35395.976,49.53669226,43484,0.814,,,,,0,0,0,10434,10434,2.11709226,3/03-C71
1.317792133,56.99584559,3121,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2004-08-15T00:00:00.000Z,200408,8,August,2004,29942.185,35945,833,7.29335645,,,,,27957.644,39.12674161,34346,0.814,,,,,0,0,0,13004,13004,2.63855355,3/03-C72
1.317792133,56.99584559,3122,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2004-09-15T00:00:00.000Z,200409,9,September,2004,32484.501,38997,833,8.176371,,,,,23500.994,33.98597883,28871,0.814,,,,,0,0,0,11659,11659,2.44450367,3/03-C80
1.317792133,56.99584559,3123,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2004-10-15T00:00:00.000Z,200410,10,October,2004,15203.136,18273,832,3.70765065,,,,,9649.156,13.50400032,11854,0.814,,,,,0,0,0,4655,4655,0.94451452,3/03-C82
1.317792133,56.99584559,3124,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2004-11-15T00:00:00.000Z,200411,11,November,2004,36140.416,43438,832,9.10750067,,,,,26644.662,38.5321965,32733,0.814,,,,,0,0,0,14327,14327,3.00389433,3/03-C9
1.317792133,56.99584559,3125,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2004-12-15T00:00:00.000Z,200412,12,December,2004,37846.016,45488,832,9.22966194,,,,,31203.062,43.66870629,38333,0.814,,,,,0,0,0,22534,22534,4.57222129,3/03-C91
1.317792133,56.99584559,3126,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2005-01-15T00:00:00.000Z,200501,1,January,2005,37016.895,44545,831,9.03832419,,,,,34013.804,47.60234161,41786,0.814,,,,,0,0,0,27239,27239,5.52688097,3/04a-M12
1.317792133,56.99584559,3127,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2005-02-15T00:00:00.000Z,200502,2,Feburary,2005,31364.433,37743,831,8.47869536,,,,,30484.3,47.2338125,37450,0.814,,,,,0,0,0,19630,19630,4.40973929,03-07-01
1.317792133,56.99584559,3128,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2005-03-15T00:00:00.000Z,200503,3,March,2005,31259.904,37572,832,7.62348,,,,,33314.578,46.62377435,40927,0.814,,,,,0,0,0,21367,21367,4.33543323,3/07- 2Z
1.317792133,56.99584559,3129,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2005-04-15T00:00:00.000Z,200504,4,April,2005,24665.472,29646,832,6.215778,,,,,30930.372,44.729979,37998,0.814,,,,,0,0,0,36347,36347,7.62075433,3/08-S1
1.317792133,56.99584559,3130,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2005-05-15T00:00:00.000Z,200505,5,May,2005,23973.33,28745,834,5.83245323,,,,,28994.68,40.57807419,35620,0.814,,,,,0,0,0,13880,13880,2.81629677,3/08-S11
1.317792133,56.99584559,3131,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2005-06-15T00:00:00.000Z,200506,6,June,2005,34348.29,41185,834,8.63512167,,,,,34890.482,50.45689483,42863,0.814,,,,,0,0,0,15295,15295,3.20685167,3/08-S13
1.317792133,56.99584559,3132,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2005-07-15T00:00:00.000Z,200507,7,July,2005,37339.014,44771,834,9.08418032,,,,,41943.792,58.70036516,51528,0.814,,,,,0,0,0,19159,19159,3.8874229,3/08-S14
1.317792133,56.99584559,3133,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2005-08-15T00:00:00.000Z,200508,8,August,2005,23833.796,28612,833,5.8054671,,,,,34100.088,47.72309613,41892,0.814,,,,,0,0,0,9353,9353,1.89775387,3/08-S19
1.317792133,56.99584559,3134,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2005-09-15T00:00:00.000Z,200509,9,September,2005,24049.792,28906,832,6.06062467,,,,,31491.218,45.54104683,38687,0.814,,,,,0,0,0,7696,7696,1.61359467,3/08-S20
1.317792133,56.99584559,3135,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2005-10-15T00:00:00.000Z,200510,10,October,2005,23068.864,27727,832,5.62589774,,,,,29554.712,41.36183935,36308,0.814,,,,,0,0,0,32884,32884,6.67226968,3/08-S22
1.317792133,56.99584559,3136,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2005-11-15T00:00:00.000Z,200511,11,November,2005,19472.381,23489,829,4.92486033,,,,,26644.662,38.5321965,32733,0.814,,,,,0,0,0,22974,22974,4.816882,3/08-S24
1.317792133,56.99584559,3137,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2005-12-15T00:00:00.000Z,200512,12,December,2005,20055.168,24192,829,4.90863484,,,,,29208.762,40.8776821,35883,0.814,,,,,0,0,0,24666,24666,5.00481097,3/08-S25
1.317792133,56.99584559,3138,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2006-01-15T00:00:00.000Z,200601,1,January,2006,17499.361,21109,829,4.28308419,,,,,29654.834,41.50196016,36431,0.814,,,,,0,0,0,18207,18207,3.69425903,3/08-S28Z
1.317792133,56.99584559,3139,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2006-02-15T00:00:00.000Z,200602,2,Feburary,2006,17089.7,20590,830,4.62539643,,,,,25869.734,40.08378625,31781,0.814,,,,,0,0,0,18207,18207,4.0900725,3/08-S30
1.317792133,56.99584559,3140,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2006-03-15T00:00:00.000Z,200603,3,March,2006,19535.71,23537,830,4.77573323,,,,,30782.224,43.07974323,37816,0.814,,,,,0,0,0,32557,32557,6.60592032,3/08-S31
1.317792133,56.99584559,3141,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2006-04-15T00:00:00.000Z,200604,4,April,2006,18184.47,21909,830,4.593587,,,,,30578.724,44.221443,37566,0.814,,,,,0,0,0,31226,31226,6.54705133,3/08-S35
1.317792133,56.99584559,3142,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2006-05-15T00:00:00.000Z,200605,5,May,2006,18585.288,22446,828,4.55436581,,,,,32383.362,45.32053694,39783,0.814,,,,,0,0,0,24686,24686,5.00886903,3/08-S38
1.317792133,56.99584559,3143,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2006-06-15T00:00:00.000Z,200606,6,June,2006,18134.856,21902,828,4.59211933,,,,,30734.198,44.44628183,37757,0.814,,,,,0,0,0,18186,18186,3.812998,3/08-S40
1.317792133,56.99584559,3144,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2006-07-15T00:00:00.000Z,200607,7,July,2006,18466.804,22276,829,4.51987226,,,,,32443.598,45.40483726,39857,0.814,,,,,0,0,0,16880,16880,3.42500645,3/08-S50
1.317792133,56.99584559,3145,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2006-08-15T00:00:00.000Z,200608,8,August,2006,21427.163,25847,829,5.24443968,,,,,32785.478,45.88329855,40277,0.814,,,,,0,0,0,18640,18640,3.78211613,3/08-S55
1.317792133,56.99584559,3146,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2006-09-15T00:00:00.000Z,200609,9,September,2006,1393.549,1681,829,0.35244967,,,,,2016.278,2.91584183,2477,0.814,,,,,0,0,0,57,57,0.011951,3/08-S59
1.317792133,56.99584559,3147,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2006-10-15T00:00:00.000Z,200610,10,October,2006,38555.961,46509,829,9.43682613,,,,,38529.062,53.92144823,47333,0.814,,,,,0,0,0,18948,18948,3.84461032,3/08-S64
1.317792133,56.99584559,3148,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2006-11-15T00:00:00.000Z,200611,11,November,2006,38309.748,46212,829,9.689116,,,,,42371.142,61.2750565,52053,0.814,,,,,0,0,0,15187,15187,3.18420767,3/08-S64Z
1.317792133,56.99584559,3149,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2006-12-15T00:00:00.000Z,200612,12,December,2006,36239.735,43715,829,8.86991452,,,,,44120.428,61.74656871,54202,0.814,,,,,0,0,0,12681,12681,2.57301581,3/08-S7
1.317792133,56.99584559,3150,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2007-01-15T00:00:00.000Z,200701,1,January,2007,36173.89,43583,830,8.84313129,,,,,48248.222,67.52341919,59273,0.814,,,,,0,0,0,9455,9455,1.91845,3/08-S81
1.317792133,56.99584559,3151,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2007-02-15T00:00:00.000Z,200702,2,Feburary,2007,31246.535,37421,835,8.40636036,,,,,39959.26,61.9147625,49090,0.814,,,,,0,0,0,8604,8604,1.93282714,3/08-S9
1.317792133,56.99584559,3152,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2007-03-15T00:00:00.000Z,200703,3,March,2007,36132.12,43272,835,8.78002839,,,,,45082.576,63.09309548,55384,0.814,,,,,0,0,0,12655,12655,2.56774032,3/08a- 9
1.317792133,56.99584559,3153,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2007-04-15T00:00:00.000Z,200704,4,April,2007,32320.2,38940,830,8.16442,,,,,65720.732,95.04208233,80738,0.814,,,,,0,0,0,10942,10942,2.29417267,3/08a-A1
1.317792133,56.99584559,3154,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2007-05-15T00:00:00.000Z,200705,5,May,2007,34395.2,41440,830,8.40830968,,,,,43912.044,61.45493516,53946,0.814,,,,,0,0,0,14881,14881,3.0194029,3/08a-A1A
1.317792133,56.99584559,3155,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2007-06-15T00:00:00.000Z,200706,6,June,2007,22745.273,27437,829,5.75262433,,,,,33251.9,48.08725833,40850,0.814,,,,,0,0,0,12309,12309,2.580787,3/08a-A2
1.317792133,56.99584559,3156,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2007-07-15T00:00:00.000Z,200707,7,July,2007,16670.361,20109,829,4.08018097,,,,,38836.754,54.35206339,47711,0.814,,,,,0,0,0,14748,14748,2.99241677,03-11-01
1.317792133,56.99584559,3157,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2007-08-15T00:00:00.000Z,200708,8,August,2007,29485.08,35610,828,7.22538387,,,,,32847.342,45.96987726,40353,0.814,,,,,0,0,0,15085,15085,3.06079516,3/11b- 4Z
1.317792133,56.99584559,3158,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2007-09-15T00:00:00.000Z,200709,9,September,2007,29484.252,35609,828,7.46602033,,,,,32846.528,47.50102933,40352,0.814,,,,,0,0,0,15529,15529,3.25591367,3/16- 1
1.317792133,56.99584559,3159,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2007-10-15T00:00:00.000Z,200710,10,October,2007,28246.56,34032,830,6.90520258,,,,,39946.236,55.90478419,49074,0.814,,,,,0,0,0,15859,15859,3.21784226,3/24b- 1A
1.317792133,56.99584559,3160,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2007-11-15T00:00:00.000Z,200711,11,November,2007,25276.356,30527,828,6.40049433,,,,,35376.44,51.15966333,43460,0.814,,,,,0,0,0,12848,12848,2.69379733,30-01-01
1.317792133,56.99584559,3161,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2007-12-15T00:00:00.000Z,200712,12,December,2007,21581.82,26065,828,5.28867258,,,,,28528.258,39.92531629,35047,0.814,,,,,0,0,0,9421,9421,1.91155129,30/01c- 4
1.317792133,56.99584559,3162,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2008-01-15T00:00:00.000Z,200801,1,January,2008,13663.699,16403,833,3.32822161,,,,,18411.052,25.76627968,22618,0.814,,,,,0,0,0,7309,7309,1.48301968,30/01c- 5
1.317792133,56.99584559,3163,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2008-02-15T00:00:00.000Z,200802,2,Feburary,2008,26865.916,32252,833,6.99534759,,,,,35622.268,53.29155276,43762,0.814,,,,,0,0,0,32252,32252,6.99534759,30/01c- 5A
1.317792133,56.99584559,3164,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2008-03-15T00:00:00.000Z,200803,3,March,2008,25904.121,31323,827,6.35553774,,,,,38927.922,54.47965306,47823,0.814,,,,,0,0,0,17389,17389,3.52828419,30/02a- 6
1.317792133,56.99584559,3165,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2008-04-15T00:00:00.000Z,200804,4,April,2008,26559.932,32116,827,6.73365467,,,,,39763.086,57.5034145,48849,0.814,,,,,0,0,0,18441,18441,3.866463,30/02a- 9
1.317792133,56.99584559,3166,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2008-05-15T00:00:00.000Z,200805,5,May,2008,18797.71,22730,827,4.61199032,,,,,29566.108,41.37778806,36322,0.814,,,,,0,0,0,11190,11190,2.2704871,30/02a- 9Z
1.317792133,56.99584559,3167,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2008-06-15T00:00:00.000Z,200806,6,June,2008,28105.42,33740,833,7.07415333,,,,,38928.736,56.29681867,47824,0.814,,,,,0,0,0,14345,14345,3.00766833,30/02c- 3
1.317792133,56.99584559,3168,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2008-07-15T00:00:00.000Z,200807,7,July,2008,26697.204,32243,828,6.54220871,,,,,39488.768,55.26455742,48512,0.814,,,,,0,0,0,12458,12458,2.52776839,30/02c-J4
1.317792133,56.99584559,3169,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2008-08-15T00:00:00.000Z,200808,8,August,2008,26913.312,32504,828,6.59516645,,,,,40457.428,56.62019774,49702,0.814,,,,,0,0,0,13313,13313,2.70125065,30/02c-J8
1.317792133,56.99584559,3170,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2008-09-15T00:00:00.000Z,200809,9,September,2008,14444.46,17445,828,3.657635,,,,,21886.832,31.65165733,26888,0.814,,,,,0,0,0,7066,7066,1.48150467,30/03a- 2
1.317792133,56.99584559,3171,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2008-10-15T00:00:00.000Z,200810,10,October,2008,25278.84,30530,828,6.19463548,,,,,36159.508,50.60525581,44422,0.814,,,,,0,0,0,14641,14641,2.97070613,30/03a- 4
1.317792133,56.99584559,3172,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2008-11-15T00:00:00.000Z,200811,11,November,2008,24542.016,29784,824,6.244712,,,,,42077.288,60.85009933,51692,0.814,,,,,0,0,0,19020,19020,3.98786,30-06-07
1.317792133,56.99584559,3173,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2008-12-15T00:00:00.000Z,200812,12,December,2008,24150.616,29309,824,5.94689065,,,,,42115.546,58.940735,51739,0.814,,,,,0,0,0,10922,10922,2.21610903,30/07a- 10
1.317792133,56.99584559,3174,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2009-01-15T00:00:00.000Z,200901,1,January,2009,24901.28,30220,824,6.13173548,,,,,46262.876,64.74492613,56834,0.814,,,,,0,0,0,16188,16188,3.28459742,30/07a- 11Z
1.317792133,56.99584559,3175,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2009-02-15T00:00:00.000Z,200902,2,Feburary,2009,22748.168,27607,824,6.20171536,,,,,42238.46,65.4462625,51890,0.814,,,,,0,0,0,13890,13890,3.12028929,30/07a- 2
1.317792133,56.99584559,3176,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2009-03-15T00:00:00.000Z,200903,3,March,2009,24501.095,29555,829,5.99680484,,,,,47323.518,66.22929532,58137,0.814,,,,,0,0,0,15426,15426,3.12998516,30/07a- 3
1.317792133,56.99584559,3177,BANFF,CNS,CNR INTERNATIONAL,BANFF,OTL,Offshore Tanker Loader,Offshore,2009-04-15T00:00:00.000Z,200904,4,April,2009,23284.123,28087,829,5.88890767,,,,,46820.466,67.7094495,57519,0.814,,,,,0,0,0,15426,15426,3.234318,30/07a- 7
